0.000	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf
inf	0.125	0.314	0.566	0.881	1.257	1.694	2.191	2.747	3.358	4.024	4.742	5.510	6.326	7.186	8.087	9.027	10.002	11.009	12.044	13.103	14.184	15.281	16.391	17.510	18.634	19.760	20.882	21.997	23.101	24.190	25.261	26.308	27.330	28.321	29.279	30.200	31.081	31.919	32.711	33.455	34.147	34.786	35.370	35.896	36.363	36.770	37.116	37.399	37.620	37.777	37.870	37.901	37.933	38.028	38.185	38.401	38.677	39.010	39.398	39.840	40.333	40.874	41.461	42.092	42.762	43.470	44.210	44.981	45.778	46.598	47.436	48.290	49.154	50.026	50.900	51.774	52.642	53.502	54.348	55.178	55.987	56.771	57.527	58.251	58.941	59.591	60.201	60.765	61.283	61.750	62.166	62.527	62.831	63.077	63.264	63.390	63.454	63.455	63.517	inf
inf	0.187	0.251	0.440	0.691	1.004	1.379	1.812	2.304	2.853	3.455	4.111	4.816	5.568	6.364	7.203	8.080	8.991	9.935	10.907	11.903	12.920	13.954	15.001	16.057	17.118	18.180	19.239	20.291	21.332	22.358	23.365	24.350	25.308	26.236	27.131	27.989	28.807	29.582	30.310	30.991	31.620	32.196	32.716	33.179	33.583	33.927	34.210	34.430	34.587	34.681	34.711	34.744	34.840	34.998	35.218	35.498	35.837	36.233	36.684	37.189	37.745	38.350	39.000	39.694	40.427	41.198	42.002	42.836	43.696	44.579	45.480	46.397	47.325	48.259	49.197	50.134	51.065	51.988	52.898	53.790	54.662	55.510	56.329	57.117	57.869	58.583	59.256	59.884	60.464	60.995	61.473	61.897	62.265	62.575	62.824	63.013	63.141	63.205	63.206	inf
inf	0.189	0.250	0.375	0.563	0.813	1.124	1.494	1.923	2.407	2.947	3.538	4.180	4.869	5.602	6.377	7.190	8.039	8.919	9.827	10.760	11.714	12.684	13.668	14.660	15.658	16.657	17.652	18.641	19.618	20.581	21.525	22.446	23.340	24.205	25.036	25.831	26.585	27.297	27.962	28.579	29.145	29.657	30.114	30.514	30.855	31.135	31.354	31.511	31.605	31.635	31.668	31.765	31.924	32.146	32.429	32.772	33.174	33.633	34.148	34.717	35.336	36.004	36.718	37.475	38.272	39.106	39.973	40.871	41.794	42.741	43.706	44.686	45.677	46.675	47.676	48.676	49.671	50.657	51.630	52.587	53.522	54.433	55.316	56.167	56.983	57.760	58.496	59.187	59.831	60.425	60.967	61.455	61.886	62.259	62.572	62.824	63.015	63.143	63.208	inf
inf	0.253	0.190	0.252	0.376	0.563	0.810	1.117	1.482	1.904	2.380	2.908	3.486	4.112	4.781	5.493	6.243	7.028	7.845	8.690	9.559	10.449	11.356	12.276	13.206	14.140	15.075	16.007	16.932	17.846	18.745	19.626	20.483	21.315	22.116	22.884	23.615	24.306	24.954	25.556	26.110	26.612	27.061	27.455	27.791	28.068	28.285	28.441	28.534	28.564	28.597	28.694	28.854	29.076	29.361	29.708	30.114	30.580	31.103	31.681	32.313	32.996	33.727	34.505	35.325	36.186	37.083	38.014	38.974	39.961	40.971	42.000	43.043	44.098	45.159	46.224	47.287	48.346	49.395	50.432	51.451	52.450	53.425	54.371	55.285	56.164	57.005	57.804	58.559	59.267	59.924	60.530	61.081	61.575	62.011	62.388	62.704	62.958	63.149	63.271	inf
inf	0.381	0.254	0.191	0.253	0.376	0.560	0.804	1.106	1.464	1.877	2.342	2.857	3.419	4.026	4.674	5.361	6.083	6.837	7.618	8.425	9.252	10.096	10.953	11.819	12.690	13.562	14.431	15.293	16.144	16.979	17.797	18.591	19.359	20.097	20.802	21.470	22.098	22.683	23.222	23.712	24.151	24.537	24.867	25.141	25.355	25.509	25.601	25.631	25.664	25.760	25.920	26.143	26.428	26.777	27.186	27.656	28.185	28.771	29.412	30.107	30.853	31.648	32.489	33.372	34.296	35.256	36.250	37.274	38.324	39.397	40.489	41.595	42.713	43.838	44.965	46.092	47.214	48.326	49.426	50.509	51.571	52.608	53.618	54.595	55.538	56.442	57.304	58.122	58.893	59.613	60.282	60.896	61.454	61.953	62.393	62.767	63.021	63.212	63.340	inf
inf	0.572	0.382	0.255	0.193	0.253	0.375	0.556	0.795	1.091	1.441	1.843	2.296	2.795	3.339	3.925	4.549	5.208	5.899	6.618	7.362	8.127	8.908	9.702	10.505	11.314	12.123	12.930	13.729	14.517	15.291	16.045	16.777	17.482	18.158	18.800	19.405	19.971	20.493	20.969	21.397	21.773	22.096	22.364	22.575	22.726	22.817	22.847	22.880	22.975	23.134	23.356	23.642	23.990	24.401	24.873	25.406	25.997	26.646	27.350	28.108	28.916	29.773	30.677	31.623	32.609	33.632	34.689	35.775	36.888	38.024	39.178	40.347	41.528	42.715	43.905	45.095	46.279	47.454	48.617	49.762	50.887	51.987	53.059	54.099	55.104	56.071	56.996	57.876	58.710	59.493	60.224	60.901	61.516	62.016	62.456	62.835	63.147	63.338	63.466	inf
inf	0.824	0.570	0.381	0.256	0.194	0.253	0.373	0.550	0.784	1.072	1.413	1.803	2.241	2.723	3.247	3.809	4.406	5.035	5.693	6.374	7.077	7.796	8.529	9.270	10.017	10.764	11.509	12.246	12.973	13.684	14.377	15.047	15.690	16.304	16.884	17.428	17.931	18.391	18.806	19.171	19.486	19.747	19.953	20.102	20.191	20.221	20.253	20.347	20.505	20.725	21.009	21.357	21.767	22.240	22.774	23.368	24.022	24.732	25.498	26.318	27.188	28.107	29.073	30.081	31.129	32.214	33.332	34.481	35.655	36.853	38.069	39.300	40.542	41.791	43.044	44.295	45.541	46.778	48.003	49.210	50.396	51.558	52.692	53.794	54.861	55.890	56.877	57.819	58.714	59.555	60.286	60.963	61.583	62.140	62.580	62.959	63.276	63.526	63.654	inf
inf	1.137	0.820	0.568	0.380	0.256	0.195	0.253	0.370	0.543	0.770	1.050	1.380	1.756	2.178	2.641	3.142	3.678	4.247	4.843	5.464	6.106	6.764	7.436	8.116	8.802	9.489	10.172	10.849	11.514	12.165	12.797	13.406	13.989	14.541	15.061	15.543	15.986	16.385	16.739	17.044	17.297	17.498	17.643	17.731	17.759	17.791	17.884	18.039	18.257	18.539	18.884	19.292	19.763	20.297	20.892	21.547	22.261	23.033	23.860	24.740	25.671	26.651	27.677	28.746	29.855	31.001	32.180	33.390	34.625	35.883	37.160	38.452	39.756	41.066	42.379	43.691	44.998	46.296	47.581	48.849	50.097	51.319	52.514	53.677	54.805	55.894	56.938	57.880	58.775	59.620	60.409	61.085	61.706	62.268	62.766	63.145	63.462	63.716	63.902	inf
inf	1.510	1.130	0.814	0.563	0.378	0.256	0.196	0.253	0.366	0.534	0.754	1.024	1.342	1.703	2.107	2.548	3.025	3.534	4.071	4.632	5.214	5.813	6.425	7.046	7.672	8.299	8.923	9.540	10.146	10.737	11.309	11.859	12.382	12.875	13.335	13.758	14.140	14.480	14.774	15.020	15.214	15.355	15.440	15.468	15.499	15.590	15.743	15.957	16.235	16.576	16.981	17.449	17.980	18.573	19.227	19.942	20.716	21.547	22.434	23.373	24.364	25.404	26.490	27.618	28.787	29.992	31.231	32.500	33.795	35.113	36.450	37.801	39.164	40.534	41.906	43.278	44.645	46.002	47.347	48.675	49.982	51.264	52.519	53.737	54.865	55.954	57.002	58.000	58.896	59.741	60.534	61.268	61.888	62.450	62.953	63.390	63.707	63.961	64.152	inf
